,src_name,popularity,relevance_query,score_rank,score_mean
673,avisto,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
672,aviseerh,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
4712,nouvelles.ulaval.ca,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
4320,marvel.fandom,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
578,asdl.sourceforge,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
2739,fr-mb.theepochtimes,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
4094,logiquesagir.univ-fcomte,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
3991,lessor38,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
241,agent-land,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
5802,sis-marches,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
5095,pinshape,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
1700,crunchmetrics.ai,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
4504,monsterindia,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
344,allenovery,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
4784,oezratty,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
3914,legalplace,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
5183,powerbi.microsoft,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
2483,euro-access.at,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
252,agglo-larochelle,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
4422,metropolegrandparis,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
3879,lebatimentperformant,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
421,androide.lip6,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
861,blog.lesjeudis,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
6254,toulouse-dataviz,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
4560,mycvtheque,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
551,aris-focus,0.022222222222222223,0.0,0.9680851063829786,0.3916784869976359
1513,coindusalarie,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
2366,ense3.grenoble-inp,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
1552,compta-finances-locales.legibase,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
5347,ramatoulaye,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
3903,ledauphine.marchespublics-eurolegales,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
6557,vincentgarreau,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
4544,multimediatique,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
2757,francetransactions,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
4182,mae.ro,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
6560,vinci-facilities,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
6011,sup-galilee.univ-paris13,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
5170,polynesie-francaise.pref.gouv,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
3830,lapetiteserre,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
1354,chaucenne,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
5515,rikstv.no,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
4158,m.economictimes,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
2171,eco.plainecommune,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
3022,gvmm.czyznanylekarzdziala.pl,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
460,anylogic,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
4205,mairie-avesneslecomte,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
1922,diapason-treasury,0.022222222222222223,0.25,0.7165354330708662,0.39105861767279093
3532,itespresso,0.06666666666666667,0.16666666666666669,0.7775201780033809,0.3910080712013524
6411,universign,0.1111111111111111,0.0,0.9218634096381774,0.39096758607749316
1856,defi-metiers,0.08888888888888889,0.1875,0.7452516808209483,0.3908784501061571
1801,dataevent,0.06666666666666667,0.25,0.6924655326089019,0.3903195463768941
942,boost-makers,0.044444444444444446,0.125,0.827950819672131,0.3900692167577413
5715,seo-sea-expertise,0.044444444444444446,0.0,0.9529057017543859,0.3900511695906433
4567,myminifactory,0.044444444444444446,0.0,0.9529057017543859,0.3900511695906433
4985,pasdecalais,0.044444444444444446,0.25,0.7020348837209303,0.38970284237726105
4012,lexpress,0.06666666666666667,0.16666666666666669,0.7733372456964007,0.3893348982785603
3671,jstor,0.044444444444444446,0.375,0.5760405127393575,0.3893050939846319
5405,redon.maville,0.06666666666666667,0.25,0.689863127646703,0.38927858439201457
2991,groupecreditagricole.jobs,0.08888888888888889,0.3125,0.6155179854980355,0.388984971976992
3489,ircad,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
1783,data.dunkerque-agglo,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
1414,citygreen,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
1344,chartres-metropole,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
5089,pilote-virtuel,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
2565,fabriquecitoyenne.rennes,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
2189,economiczhang,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
3162,hrpayrollsystems,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
2981,groupe-hli,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
3415,institut-grasset.qc.ca,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
2416,erm-automatismes,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
6446,users.polytech.unice,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
4913,ott,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
1995,dk.librarything,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
2636,fintel.io,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
5332,questoraclecommunity,0.022222222222222223,0.25,0.7109375000000001,0.3888194444444445
887,blogdumoderateur,0.13333333333333333,0.16666666666666669,0.7378821670093124,0.38848620013705837
1182,catalogue-bibliotheques.cirad,0.044444444444444446,0.125,0.8239583333333333,0.3884722222222222
682,axens-audit,0.044444444444444446,0.0,0.9483282674772036,0.38822019587977036
1373,cidj,0.1111111111111111,0.1,0.8148912431753187,0.3881787194923497
5132,play.google,0.13333333333333333,0.125,0.778588472783952,0.3881020557802475
3642,jobted,0.06666666666666667,0.16666666666666669,0.770154347617678,0.38806173904707125
524,arcep,0.06666666666666667,0.33333333333333337,0.6034600884447102,0.38805070204455083
5137,plm.automation.siemens,0.06666666666666667,0.33333333333333337,0.603448136273843,0.3880459211762039
6790,zeenea,0.06666666666666667,0.0,0.9367392170103718,0.38802902013748203
1967,diplomatie.gouv,0.06666666666666667,0.16666666666666669,0.7699594331173278,0.3879837732469312
6653,welcometothejungle,0.2222222222222222,0.15,0.7087645684647984,0.38795027183036385
4293,marchespublicspme,0.044444444444444446,0.125,0.8219354838709677,0.387663082437276
848,blog.footpatrol,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
4863,orbi.uliege.be,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
3999,leti-cea,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
4569,myscience.ch,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
3211,ica,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
1330,changerletravail,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
6014,superherodb,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
743,be.linkedin,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
6336,u-futur,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
4396,menubookx.grafnet.it,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
2806,futurice,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
6362,umanis,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
356,allshare,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
4676,nl.pinterest,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
1533,commandwear,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
2364,ensad,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
4113,lore-finance,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
4251,makerfaire,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
4825,op3d,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
6438,uriosbeic,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
3113,hernia-excellence,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
3680,justice.gouv,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
1798,datact.io,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
5491,revuefiduciaire.grouperf,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
91,ac-caen,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
3949,lenouveleconomiste,0.022222222222222223,0.0,0.9578947368421052,0.38760233918128656
2717,formations.univ-poitiers,0.08888888888888889,0.1875,0.7355643857800334,0.38700353208979116
4643,news.sap,0.13333333333333333,0.0,0.9006916905485122,0.3869433428860716
653,aurg,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
6571,visiopharm,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
4532,mpe76,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
422,anelis,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
3580,jecreemonfairepart,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
6250,totalinux,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
5910,spacewell,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
1604,coorace,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
5236,profilage,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
5396,redalyc,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
2847,generation-nt,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
4798,oki,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
2172,eco121,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
3527,itassetmanagement,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
1862,defthedge,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
1460,cloudlist,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
711,bankingschool.co.in,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
5749,shopping.1001rdv,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
5029,people-doc,0.022222222222222223,0.25,0.7054263565891472,0.38661498708010333
3360,informatiquenews,0.06666666666666667,0.08333333333333334,0.8496141975308641,0.3865123456790123
6258,touraine.cci,0.044444444444444446,0.375,0.568838881075168,0.38642444131895615
4250,makeici,0.044444444444444446,0.0,0.943030498281787,0.3861010882016037
1800,datadome.co,0.044444444444444446,0.0,0.943030498281787,0.3861010882016037
6023,support.hp,0.044444444444444446,0.0,0.943030498281787,0.3861010882016037
2692,formation-bigdata,0.044444444444444446,0.125,0.8178636761313927,0.386034359341446
2555,extranet.intercariforef,0.044444444444444446,0.25,0.692671194114318,0.3859573665346161
